Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
9540.36,26548.4,-1910,21,166,1414,0
15937.2,163781,-7778.6,74,352,6744,0
17483.2,161165,-12100,74,388,6290,0
16647.8,196595,-9495,64,382,7958,1
7170.04,5530.51,-1410,16,79,292,0
9376.82,12129.3,-2533.74,74,136,619,0
8739.48,37227.1,-4383.27,34,193,2118,0
5045.96,3694.63,-2370,11,79,292,0
5555.7,4189.08,-1487.13,119,88,318,0
9759.54,27630.1,-3870,27,194,1521,0
15230.1,94747,-6792,80,322,3889,1
6853.27,4086.27,-2326.12,71,101,249,0
3324.3,1249.73,-686.598,30,40,100,0
2498.04,42.2242,-195,96,33,5,0
12685.2,74685.3,-3380,25,249,3630,0
16277.3,95702,-5959,94,339,3545,1
20851,157027,-6240,96,449,5537,0
16262.3,144336,-3680,51,315,5844,0
12818.3,116874,-2210,41,235,4905,0
6545.89,12131.5,-1789.58,13,105,765,0
14957.9,60232.4,-6614.23,164,305,2610,0
9373.94,39216.3,-2150,19,196,1885,0
23558.9,283062,-9539.66,68,468,9276,1
12446.6,71115.4,-5829.62,27,262,3211,1
12424.8,51219,-5363,37,254,2326,1
19106.1,161450,-8290,93,388,6290,0
22571.7,515822,-11464.3,137,540,18067,0
9490.76,52483.9,-3870,29,188,2599,0
9601.76,34606.8,-3592.68,87,176,1922,0
5639.86,1869,-2169,7,68,89,1
11188.4,44169.6,-2670,19,196,1885,1
5023.05,3088.16,-789.74,42,51,132,0
10623.5,37823,-5881,16,190,1870,1
10239,30795.2,-3025.89,102,171,1747,0
18134.9,200433,-7590,48,390,7459,0
5139.29,1677.94,-1534.83,15,76,147,1
16343.5,116290,-4220,55,271,4426,0
12872.2,52897.3,-4670,22,215,2188,0
9621.79,38760.1,-2490,15,196,1885,0
16338.4,160923,-7467.8,73,352,6744,0
5221.12,3526.35,-789.216,49,51,132,0
13071.6,151812,-6450,66,284,6506,1
20874.4,518641,-12067.5,155,540,18067,0
6817.5,10250,-1268,32,103,583,1
10059.4,25711,-5363,88,146,1209,1
8484.55,9658.6,-2794.42,20,138,554,0
7329.39,9279.51,-3167.47,15,138,554,0
9090.07,38814.1,-3100,25,196,1885,0
15990.7,162381,-7684.56,74,352,6744,0
13046.6,50920,-4530,40,234,2464,0
13014.8,50367,-3780,101,270,2264,1
11968.7,39180.3,-443,33,166,1111,0
8374.78,8344,-3229,33,153,491,1
13098.7,59170,-6046,40,288,2826,1
5992.18,11019.3,-1888.6,24,102,764,0
7593.35,10148,-2145,52,135,622,1
9526.5,27445.5,-2470,24,166,1414,1
8446.67,23531,-5411,14,167,1262,1
7383.83,14250.5,-2261.77,91,120,809,0
5255.69,4102.13,-1287.29,10,72,340,0
15965.3,116571,-4050,60,271,4426,0
12625.4,79552.2,-4770,37,272,3539,0
5260.89,4275.34,-1450,17,88,292,1
23470.2,280886,-9570.27,82,468,9276,1
8607.07,13597.7,-2870.16,16,148,729,0
10996.9,87333.1,-2390,14,220,3450,0
7908.39,10998.9,-3369.66,25,156,654,0
8730.45,37267,-2872,92,168,2121,1
14082,56984,-7185,18,221,1527,1
8668.38,26652.7,-2670,31,156,1364,0
15734.7,104475,-8409,168,350,4525,1
19044.9,329789,-13765,90,493,10843,1
7993.2,9425.23,-3033.81,99,130,490,0
7106.28,8451.87,-1857.13,74,107,517,0
10478.7,10324.4,-1800,37,154,587,0
7182.16,4005.01,-2281.25,69,101,249,0
9201.84,26146,-3087.63,36,157,1519,0
9473.81,29054,-4160,22,166,1631,1
8555.68,29998.4,-2102.77,26,132,1513,0
8745.97,7673,-3097,21,149,459,1
6110.93,7565.27,-1676.77,52,93,545,0
2427.24,48.6943,-517,12,33,5,0
6765.2,13247.2,-1500.48,25,96,804,0
5758.89,7117.67,-1651.06,52,93,545,0
20999.2,394272,-13253,104,469,12347,1
4276.13,4044.92,-1434.02,11,72,340,1
8637.45,11050.6,-3197.79,31,156,654,1
12379.9,69765,-8529,150,278,3378,1
6889.12,4067.99,-2238.56,70,101,249,0
5381.92,4246.37,-1260,14,79,317,0
7543.98,5149.65,-1850.74,13,107,346,1
9862.91,17652,-3976.16,83,172,973,1
9167.92,39267.8,-2200,16,196,1885,0
8014.87,9258.47,-1200,27,102,516,0
8619.51,28696.5,-3425.56,34,179,1626,0
21676.9,408626,-11500,66,412,10524,1
14273.4,82645,-8008,63,324,3549,1
11584.6,50322.3,-5210,25,216,2677,0
20226.9,213976,-10369,87,458,7466,1
5915.13,7518.67,-1790.13,72,104,457,0
29028,681375,-17886,131,700,19440,1
5013.42,3252.23,-1183.64,36,71,249,0
3849.21,2207,-1164.08,20,54,165,0
9442.43,27729.3,-3120,22,166,1414,0
6015.99,4186.63,-908.565,95,88,318,0
23836.8,377134,-7360,122,462,11563,1
20305.7,205183,-8430,51,390,7459,0
12712.1,70120.7,-6648.06,26,262,2980,1
9067.84,12428.1,-2391.35,67,128,693,1
19082.7,162490,-9730,86,388,6290,0
5652.44,8801,-2067,15,100,653,1
13795.2,93355.1,-4850,45,254,3885,0
16226.9,140698,-5579,115,367,6066,1
12587.7,70896.2,-5525.91,41,262,3211,1
9577.41,25767.6,-3341.91,30,174,1415,0
4055.36,5888,-1044,20,68,481,1
26416.3,480356,-11741,105,567,15869,1
11533.2,33933.1,-2600,31,234,1581,0
10970.1,52198.2,-4635.64,102,209,2534,0
17479.7,130316,-6787,33,296,4067,1
4573.27,2904.98,-1282.57,41,71,249,0
17745.8,177493,-5110,69,403,6746,0
4190.31,1993.84,-1074.7,5,63,166,0
8269.35,10573.4,-2987.73,85,139,587,0
19771.9,383953,-8130,379,480,13299,1
13911.7,52579.3,-5849.04,58,288,2334,1
9965.87,35247,-4454.12,130,208,1691,0
7825.4,9140.55,-1500,27,102,516,0
8015.72,19271,-2942,26,151,1156,1
8197.25,21217,-37275,13,145,1251,1
5072.21,4350.66,-1320,20,85,343,1
3879.48,2174.98,-1158.41,20,54,165,0
10644.1,22722,-3294,33,209,1115,1
8745.28,12409.2,-2660.8,88,136,619,0
7636.62,9374.24,-1805.03,61,107,517,1
10753.4,37959,-4306.08,117,205,1751,0
8821.32,12276.4,-2715.37,93,136,619,0
16375.7,91296,-6837,70,305,3140,1
14484.5,143616,-5995.49,157,308,6057,0
6962.62,8504.54,-1560,19,102,516,1
8559.59,15566,-3818,84,149,810,1
8991.83,38051.3,-3708.59,43,180,2054,1
5449.57,3984.9,-1261.11,10,72,340,0
7214.29,8242,-2144,16,117,457,1
6843.44,13775.1,-1559.65,13,96,804,0
12124.5,114642,-2650,43,235,4905,0
14967.6,83051.7,-3290,67,223,2059,0
12745.1,49612.8,-4690,29,215,2188,0
4157.42,1947.5,-1067.47,6,63,166,0
9770.09,28340.7,-2190,36,194,1521,0
9639.27,31810.5,-2050,27,166,1414,0
36715.4,1350800,-24252,134,971,31560,1
9065.21,13786.2,-2965.35,13,148,729,0
11661.6,75946,-7403,40,254,3545,1
6522.77,9105,-2560,14,104,523,1
23167.1,258147,-9100,103,537,8350,0
7165.28,13299,-4447,59,135,770,1
6436.1,18889,-2737,24,123,1207,1
8892.57,30432.4,-3341.4,114,171,1747,1
11610.9,60486,-4850,40,223,2822,0
11098.9,64611,-5063,46,231,3053,1
20859.3,224605,-9724,48,433,8218,1
11852.3,59052,-7234,78,324,2759,1
9960.86,26600.1,-3311.34,29,174,1415,0
22071.4,409639,-8820,61,473,14125,0
13171.1,46055.7,-5660.3,46,273,2061,0
4146.91,2671.34,-1414.45,35,67,224,0
11626.3,64482,-4866,25,198,2127,1
3615.99,1498.1,-621.356,32,40,100,0
18626.5,205686,-10037,93,462,6527,1
8573.38,20160,-3973,78,147,978,1
9589.2,38057.5,-3624,44,180,2054,0
5705.56,10981.6,-2101.63,22,102,764,0
8799.61,11087.7,-3051.37,50,156,654,1
12692.9,54873.3,-2760,58,224,2192,0
4749.31,4414,-2567,9,81,317,1
8704.7,11131.3,-3080.58,37,156,654,0
9731.53,30458.1,-2683.67,128,171,1747,1
8073.22,8845.78,-3120.52,17,136,521,1
5899.37,3765.68,-2570,12,86,205,0
16135.5,118292,-4210,61,271,4426,0
4894.13,2803.59,-1193.65,38,67,224,0
4630.75,4030.59,-1430,30,88,292,0
12989.2,59808,-6158,191,262,2973,1
11564.9,44765.7,-4670,49,223,2059,0
8731.22,47679,-3458,48,181,2321,1
17795.4,197314,-8360,68,360,6752,1
20673,232975,-5700,100,537,8350,0
13225.2,72383.8,-3893.03,74,262,3211,1
5641.56,4107.95,-1369.7,114,88,318,0
8327.43,12191.7,-2563.31,82,128,693,0
8174.08,9778.28,-3143.55,30,138,554,0
12134,39778,-3428,43,216,1877,1
5909.96,4641.24,-1140,21,85,343,1
8907.42,16989.6,-2788.77,78,142,844,0
10112.7,71622.9,-4520,39,249,3630,0
3900.93,1490.51,-982.035,39,52,133,0
4548.93,2819.88,-1394.68,52,67,224,0
15312.5,117629,-4510,52,271,4426,0
12651.3,46127.9,-2540,36,223,2059,0
11456.1,111945,-3650,41,235,4905,0
14641.8,147058,-6063.28,175,308,6057,0
9933.45,27235.2,-3330.57,18,174,1415,0
13363.7,51992.1,-2960,62,223,2059,0
4986.74,3178.44,-1128.08,38,71,249,0
14093.1,62678.6,-1050,53,223,2822,0
7645.96,9489.49,-3066.52,95,130,490,0
7546.26,4593.67,-2581.74,30,131,271,0
2427.73,46.5214,-368,96,33,5,0
3872.61,2176.36,-1150.22,20,54,165,0
11365.8,29042.7,-3863.88,93,214,1469,1
4956.98,4217.28,-1250,12,79,317,0
14864.2,110894,-3680,42,322,4619,0
17042.1,154693,-13761,207,381,6071,1
7101.17,4091.4,-2246.88,69,101,249,0
9714.1,33873.2,-2730,56,234,1581,0
12479.7,98417,-6600,24,249,4152,1
14570.5,141665,-4180,37,315,5844,0
9795.28,52610,-3420,25,188,2599,0
18630.6,175573,-4810,72,403,6746,0
5114.35,4312.85,-1820,11,79,317,0
7293,14057.8,-2369.89,90,120,809,0
9519.26,30706.2,-3252.96,118,171,1747,1
9161.65,13414,-2602,9,105,582,1
11456,112461,-4560,44,235,4905,0
9573.29,12302,-2481.41,90,136,619,0
6697.88,7771,-2869,55,92,369,1
10957.2,40011.7,-3929.46,29,193,2118,0
5462.08,7158.67,-1703.19,53,93,545,0
12353,90833.9,-5740,64,254,3885,0
5446.89,4512.06,-627,17,88,292,0
17232.3,110370,-5710,41,322,4619,0
10432.3,26171.9,-4172.42,53,214,1469,0
7567.11,14002,-3188,36,141,886,1
10328.8,38530.7,-3932.12,33,193,2118,0
7229.72,4061.81,-2211.23,65,101,249,0
17902.4,117973,-5750,37,315,2910,1
10347.6,33669.2,-3452.07,85,176,1922,0
10752.9,45012,-5164,30,190,2054,1
5959.45,11032.3,-1917.57,26,102,764,0
17068.1,139083,-8940,81,449,5537,0
9193.84,17019,-3791.54,74,172,973,0
12418.3,74810.2,-4010,26,249,3630,0
11598.8,72650,-4921,23,225,3131,1
3820.78,1454.91,-1014.97,42,52,133,0
15841.4,159468,-7576.78,66,352,6744,0
10727.5,60535,-4729,26,241,2744,1
8596.75,20801.9,-3641.59,89,163,1162,0
14189.5,48760,-6319,49,270,2001,1
13044.9,90516.9,-5390,49,254,3885,0
10608.2,55531.5,-3900,62,224,2192,0
8528.23,17259,-3365,64,144,844,1
3367.58,1409.09,-660.443,33,40,100,0
10768.8,28521,-3732.37,61,214,1469,1
2379.08,51.9483,-539,6,33,5,1
12401.4,78872,-6412,85,241,3207,1
8205.22,38906.3,-3890,11,196,1885,0
16684.6,148056,-8123,35,324,5526,1
11487.8,59081.7,-2680,51,223,2822,0
4883.17,3220.97,-1175.58,28,71,249,0
21129.1,200444,-3380,75,403,6746,0
13319.2,80714.2,-5680,50,272,3539,0
23678.2,279877,-9103.06,90,468,9276,1
13791.6,124156,-7384,156,287,5016,1
8548.32,4758.76,-2622.22,29,131,271,1
18253.1,468081,-11762,75,460,16386,1
7953.08,7653.64,-1030,142,109,486,1
13777.9,52376.5,-2930,39,234,2464,0
17148.6,152394,-7286,40,345,5525,1
6129.22,7348.94,-1623.95,50,93,545,0
9033.9,25247.8,-3163.68,31,157,1519,0
12447.9,53964.9,-3460,32,216,2677,0
15739.5,165709,-5863,211,330,6177,1
14123.5,144608,-6046.98,163,308,6057,0
12898.6,93905.4,-6350,64,254,3885,0
14030.9,78848.6,-7163.18,74,320,3466,1
7368.06,9260.59,-3179.46,14,138,554,0
3796.21,2200.94,-553.639,3,43,161,1
9367.28,30800.8,-3287.19,129,171,1747,1
16276.2,117450,-5190,55,271,4426,0
11775.9,73554.7,-3990,29,249,3630,0
4649.9,2984.71,-1198.93,28,71,249,0
7809.96,12552.2,-2775.33,88,130,694,1
5516.89,4216.8,-1213.34,19,72,340,0
10508.8,24043,-5652,59,140,1061,1
8010.35,12824,-2688.23,15,132,806,0
9814.05,33265.9,-3502.94,92,176,1922,0
7049,4170.23,-2460.39,71,101,249,0
25516.1,479209,-12000,51,483,15505,1
12956.3,183407,-5943.34,42,286,7322,1
11796.1,53810,-3978,34,235,2460,1
13561,60537.6,-3970,29,247,2754,0
10697.8,38485.8,-4460,40,196,1997,0
11748.2,47734,-5510,23,215,2188,0
6972.91,13536.2,-1397.81,18,96,804,0
15648.4,117744,-3520,52,271,4426,0
5291.91,6072,-2804,7,89,428,1
7188.02,9908,-2307,19,120,486,1
21064.6,273912,-10288,69,428,9134,1
7234.93,11152,-3760,59,132,657,1
13214.5,78461,-7165,41,283,3462,1
13487,52231.8,-6092.75,51,288,2334,0
9165.55,28739.7,-3461.06,32,179,1626,0
6854.23,5202,-3458,132,101,316,1
8334.2,9499.81,-2868.48,97,130,490,0
9525.41,68094,-4216,24,167,3041,1
12268.7,52837.5,-3920,31,216,2677,0
9754.42,25594.1,-3346.71,29,174,1415,0
9901.28,24315.6,-1370,16,166,1111,1
9228.17,54961,-4459,6,146,2311,1
13465.9,61815.7,-5510,29,247,2754,0
5335.93,3432,-2875,9,76,266,1
9010.55,20392.7,-3469.34,94,163,1162,0
7817.81,5783,-2414,8,119,346,1
13424.3,139083,-8246,150,326,6508,1
11416.7,68962,-4718.9,123,247,3373,1
5137.01,1902,-1715,8,76,166,1
17032.8,162001,-8760,71,388,6290,0
7087.98,14035.1,-2394.23,84,120,809,0
7281.94,15030.4,-2472.11,38,134,970,0
9336.87,28806.1,-2350,31,156,1364,1
11292.1,50656.5,-5080,18,216,2677,0
7931.15,15277,-2424,19,143,771,1
20629,143198,-4610,71,449,5537,0
9846.82,10193.2,-1390,34,154,587,0
5398.79,4172.78,-934,10,79,317,0
11389.5,38072.2,-2840,41,196,1997,0
20771.2,209365,-8125,110,405,7104,1
5643.88,7521.78,-1885.26,75,104,457,0
8551.47,35996,-2427,37,177,2051,1
9715.81,32873.9,-3429.89,91,176,1922,0
5640.65,7639.01,-1963.49,77,104,457,0
14998.5,118362,-9850,287,353,4722,1
13103.3,51740.5,-5991.39,54,288,2334,1
13759.5,140391,-6400.34,174,308,6057,0
9974,49758,-5555,19,179,2246,1
7277.96,9484.11,-3063.51,17,138,554,0
15356.8,60277,-5591,42,280,2678,1
9760.95,45002.7,-4990,40,215,2188,0
14971.3,93084,-7089,71,329,3808,1
6916.11,4539,-2176,4,107,270,1
15165.1,96329.4,-4510,71,254,3885,0
7391.06,14376,-3306,20,152,892,1
5313.22,4309.04,-1250.53,24,72,340,0
10627.2,38359.7,-3830,40,196,1997,0
15501.7,144684,-5799.58,169,308,6057,0
10437.9,38065.3,-4011.72,27,193,2118,0
6535.7,4041.17,-2394.98,71,101,249,0
7875.46,9472.16,-2482.93,25,123,621,0
10012,38428.4,-4134.91,15,193,2118,0
8264.38,20525.8,17700,18,166,1111,0
2620.23,48.8436,-394,6,33,5,0
11748.2,36239.7,-3070,27,234,1581,0
10477.3,27056.5,-305,18,166,1111,1
16276.5,293877,-8702,241,402,11270,1
13799.6,90961.7,-4830,48,254,3885,0
11121.3,28692.9,-2130,32,194,1521,1
8250.03,4677.7,-2684.69,31,131,271,0
21581.5,434951,-14541,77,495,14641,1
21700.4,398174,-14915,307,487,13315,1
9815.82,10425.8,-1810,34,154,587,0
10326.1,28226.5,4300,36,194,1521,0
8435.42,13576.6,-2614.35,22,132,806,1
16249,115521,-3970,56,271,4426,0
9137.27,16652,-1355,35,116,767,1
8443.74,25666.6,-1770,27,156,1364,0
8002.14,27171.9,-2889.25,88,156,1521,1
5854.07,7647.96,-1876.87,72,104,457,0
13788.7,91307.9,-5060,48,254,3885,0
11282.7,49509.9,-2070,29,166,1414,0
12359.2,75932.6,-5481.04,57,262,3211,0
9060.43,20215.1,-3429.37,101,163,1162,0
11944.8,115635,-4640,53,235,4905,0
7289.27,14365.2,-2361.51,90,120,809,1
5259.65,4773.61,-1249.39,17,72,340,1
13581.1,51267.6,-5625.48,65,288,2334,1
4404.16,1222,-1337,24,64,101,1
12505.7,114230,-3170,38,235,4905,0
9341.85,22297.7,-4038.71,27,176,1313,1
8887.81,17363,-3697,72,185,1026,1
6329.23,7320.94,-1617.07,51,93,545,0
11286.1,114902,-3850,47,235,4905,0
21750.2,414638,-5530,66,473,14125,0
27093,1005950,-20576,198,715,30042,1
6607.42,12477,-2786,20,118,804,1
12531.9,58910,-6963,52,206,2261,1
13326,118648,-6901,57,307,5214,1
8663.97,17148.7,-2779.13,83,142,844,0
25413.8,478330,-10700,49,483,15505,0
9171.53,27512.3,-3140,25,166,1414,0
5518.18,3258,-4057,14,112,228,1
12961.4,60888,-4800,33,247,2754,0
21902.3,514783,-11818.6,137,540,18067,0
9932.06,39356,-6022,114,205,1994,1
4195.3,2186.43,-1044.54,20,54,165,0
6835.48,5439.32,-2170,9,79,292,0
6588.93,13112.6,-1558.44,16,96,804,0
12748,59358.3,-2970,54,223,2822,1
16915,135908,-8962,216,360,5741,1
26076.9,491957,-11860,167,555,12044,1
10475.4,48576.5,-4760,36,216,2677,0
8272.92,24648,-3056,34,166,1463,1
15660.2,114991,-4750,56,271,4426,0
10321.9,67813.3,-5851.79,148,247,3373,1
10974.4,52022.7,-4507.47,116,209,2534,0
12565.4,113427,-3190,41,235,4905,0
12175.4,73985.6,-5130,24,249,3630,0
22640.5,471490,-13900,61,483,15505,0
12929.6,63168,-4662,31,235,2528,1
8325.08,25515.6,-3269.9,31,157,1519,0
9747.05,30119.8,-3128.21,121,171,1747,1
5553.36,4163.82,-1489.79,122,88,318,0
19219.9,190532,-10631,72,418,5749,1
15077.3,145017,-5908.45,132,308,6057,0
9117.92,16567,-3983.67,80,172,973,1
6987.55,13566.8,-1449.03,18,96,804,0
4094.22,1903.16,-1018.06,13,63,166,1
12584.8,71728.4,-5586.27,31,262,3211,1
10895,22033,-3578,24,229,1072,1
9037.75,11260.3,-3061.14,37,156,654,0
11107.1,68546.9,-5261.81,144,247,3373,1
14143.1,52069.2,-3190,34,234,2464,0
13524.4,51912.6,-3795.64,55,288,2334,1
3938.29,2182.71,-1149.73,20,54,165,0
9678.72,26456,-3378.94,23,174,1415,0
6959.19,4624,-2803,34,106,295,1
12429.3,73400.6,-4950,25,249,3630,0
9079.9,13551,-3675,27,144,693,1
13658.9,232239,-11828,251,353,9397,1
9840.6,21615,-3363,37,196,1116,1
2401.42,49.0126,-589,92,33,5,0
17446.8,117724,-8942,60,371,4347,1
2231.99,43.5905,-637,94,33,5,0
17102.5,112744,-5840,45,322,4619,0
7386.96,4635.43,-2701.24,35,131,271,0
7128.39,10705,-2053,29,113,653,1
8751.6,30396.4,-3514.52,118,171,1747,1
9408.29,30417.9,-3263.5,120,171,1747,0
7127.44,5406.87,-1810,8,79,292,0
10540.5,50217.6,-4026.76,125,190,2118,1
7191.85,11166,-2483,35,119,619,1
26320.9,249910,-11285,37,396,5966,1
14454.5,59920.7,-6744.41,163,305,2610,0
9152.88,83452,-2510,32,220,3450,0
8546.67,16979,-3221,41,177,976,1
10204.3,49787,-4462,72,234,2390,1
4944.71,2773.49,-1224.55,48,67,224,0
13710.5,51186.9,-3390,35,234,2464,0
5304.7,4505,-1884,15,97,322,1
14814.8,55089.7,-5980,37,215,2188,0
7988.38,14283,-3637,58,150,768,1
23754.4,534974,-16865,207,517,16579,1
21160.3,346612,-10276,78,424,10963,1
12522.6,45842.1,-2470,44,223,2059,0
13449.5,51665,-5616,57,269,2331,1
9742.15,29868.8,-3166.86,110,171,1747,1
6813.93,3815.31,-2040,16,86,205,1
8921.47,38391.2,-3866.59,51,180,2054,1
12696,49791,-6624,53,288,2258,1
6830.32,14165.7,-2592.93,91,120,809,1
23662.2,210146,-10607,92,505,6761,1
9224.07,51849.7,-3870,29,188,2599,0
4890.67,2970.22,-1223.9,43,67,224,0
12300.2,90598.5,-4360,51,254,3885,0
13060.3,90607.5,-6100,56,254,3885,0
9475.44,16883.2,-3967.4,82,172,973,0
13415.9,42299,-2690,42,234,1581,0
10591.3,25737.6,-1900,29,166,1111,0
8627.91,27528.7,-2870.6,88,156,1521,0
10787.8,103850,-4705,85,237,4804,1
6028.46,3836,-1663,13,89,246,1
13156,51386.8,-3390,38,234,2464,0
9477.05,11202.8,-2637.03,84,139,587,1
12443.8,71051.4,-5438.75,50,262,3211,1
9318.83,26809.1,-2932.96,101,158,1403,0
2585.93,58.5141,-623,6,33,5,0
13634.9,80896.8,-5710,55,272,3539,0
17435,172004,-9250,75,371,6516,1
13972.3,151807,-7866,50,331,6285,1
5906.01,7760.84,-1811.16,69,104,457,0
22928.4,234771,-13420,209,457,8086,1
11609.3,74723.5,-5270,42,264,3217,1
10267.8,10792.5,-2350,37,154,587,0
19955.3,184552,-9132,71,386,5540,1
10224.8,34999.8,-3367.52,73,176,1922,1
9360.88,38095.7,-3780.58,39,180,2054,0
24128.5,279957,-13400,64,540,8870,0
10099.8,53054,163,35,188,2599,0
5383.93,4704.55,-1120,12,79,317,1
9921.12,17437.8,-3818.82,74,172,973,0
7798.77,25230.3,-3000,35,166,1414,0
4068.86,1492.52,-924.209,41,52,133,0
11338.1,54650,-3674,47,219,2391,1
9051.61,50058.1,-2650,37,188,2599,0
11238.9,86063.6,-3000,20,220,3450,0
11629.7,62054,-4001,41,221,2903,1
19731.5,251716,-13200,76,540,8870,0
9488.81,33602.5,-3392.38,94,176,1922,0
4115.6,2164.9,-971.347,24,54,165,1
9131.04,12798.6,-2695.26,91,136,619,0
17238.6,76475,-9840,47,358,3140,1
9406.7,13394,-3143,19,147,730,1
24281.3,636493,-15075,86,654,19437,1
7334.48,11451,-3473,35,122,730,1
11089.8,53382.3,-4159.55,38,215,2394,0
12606.5,51416,-8133,181,295,2263,1
11181,39812.7,-3867.35,29,193,2118,0
20228.6,311602,-13252,61,515,10536,1
5061.26,4214.56,-1230,13,88,292,1
3770.88,2208.51,-541.179,14,43,161,1
8403.32,25664.9,-2860,28,156,1364,0
4560.95,4211.09,-1940,11,79,317,0
9377.13,40084.6,-2360,24,196,1885,1
11612.5,69661.4,-5128.85,148,247,3373,1
12558.8,45335.8,-2740,38,223,2059,0
10661.7,25801.2,-1260,43,166,1111,0
10063.2,10449.4,-2170,37,154,587,0
18639,160447,-11780,251,375,6283,1
4428.67,2031.29,-1030.68,6,63,166,0
9620.67,39337.6,-2730,15,196,1885,0
9633.3,38010.5,-3636.54,49,180,2054,1
8707.15,25189.9,-3175.87,28,157,1519,0
8314.78,25491.7,-3230.77,33,157,1519,0
11184.4,86290,-6738,38,235,3970,1
13401.2,80675.2,-5930,51,272,3539,0
8608.06,9743,-3558,96,152,523,1
5756.71,4789.96,-1320,20,85,343,1
25157,475712,-10900,43,483,15505,0
3747.51,1137,-872,10,52,101,1
5898.91,10838.4,-1886.13,19,102,764,0
7508.44,17084,-2070,22,136,1016,1
17391,145770,-9618,212,330,5852,1
12901.9,63205.2,-3260,66,224,2192,1
11509.3,49361.7,-5720,32,215,2188,0
12955.3,49950.3,-4810,37,234,2464,0
6664.38,3444.05,-2490,11,86,205,0
4716.41,2785,-3205,9,77,202,1
9412.21,52062.6,-2650,27,188,2599,0
15107.8,60202.7,-6476.76,148,305,2610,0
13065.9,75232.6,-5427.94,39,262,3211,0
21154.7,175130,-7443,53,410,5323,1
6172.3,11234.9,-1828.85,17,102,764,0
18703.3,160405,-8790,87,388,6290,0
13161.7,58557.6,-2120,38,223,2822,0
9436.27,38045.2,-3777.11,41,180,2054,1
41892.4,1088640,-21648,171,897,27204,1
5721.11,7573.91,-1882.76,77,104,457,0
20073.7,368507,-11947,348,492,12985,1
12768.1,62152,-6806,213,274,2760,1
13474.6,76926,-8611,179,284,2907,1
19086.7,162429,-8790,75,388,6290,0
13627.4,91921.6,-5650,57,254,3885,0
13778.6,94659.3,-5806.7,41,294,4249,0
11195.5,57621.6,-3610,29,223,2822,1
12695.5,96388,-7025,41,284,4071,1
17565.7,143274,-6598,38,307,3387,1
16486.9,167041,-8671,273,353,5750,1
13853.8,138815,-5790,42,315,5844,0
12226.4,74583.6,-5450,30,249,3630,0
15547.5,67787,-6540,61,273,2129,1
7638.73,16384,-3184.37,14,139,848,1
11086,45950,-4715,28,206,2194,1
16152.1,115674,-4220,56,271,4426,0
21445.3,196206,-6600,74,403,6746,0
13868.8,52037,-5911.85,56,288,2334,1
10811.1,32066,-3440,44,183,1638,1
12770.9,74941,-6169,26,230,3288,1
21877.4,406247,-8270,57,473,14125,0
5216.43,4254.21,-1210,14,79,317,0
14390.2,145377,-6137.79,169,308,6057,0
7336.37,13967.1,-2349.04,82,120,809,0
10290.6,57307.7,-5025.1,139,217,2904,1
12519.5,71369.4,-5657.12,26,262,3211,1
13846.5,81961,-8368,47,283,3380,1
11718.7,55384,-6353,349,273,2603,1
9311.74,28949.3,-3127.37,31,179,1626,1
6311.71,7193.48,1630,164,109,486,0
13999.2,150299,-7437,245,327,6403,1
8141.85,9894.98,-2331.76,25,123,621,0
11517.4,35354.1,-421,31,166,1111,0
9907.35,28003.6,-3370,23,194,1521,0
14520.8,185944,-7460,166,307,6856,1
22210.1,469714,-14300,62,483,15505,0
8501.98,28167.8,-2590,32,156,1364,0
7698.59,8160.42,-1600,17,111,453,0
5373.24,4253.85,-1060,14,88,292,1
8802.65,27497.3,-1910,45,156,1364,0
9287.9,27739.8,-2934.02,99,158,1403,0
7345.73,5778.38,-2170,16,79,292,0
14253.5,80859,-7864,74,299,3464,1
9411.8,37974.7,-3786.52,45,180,2054,1
9298.26,29923,-3256.26,111,171,1747,1
7044.97,4174.19,-2310.54,71,101,249,0
13912.4,121962,-4903,229,281,5516,1
21042.1,335565,-9080,109,462,11563,0
6491.18,5285.35,-1260,8,79,292,0
10468.9,33879,-3384.98,90,176,1922,0
6599.96,7802.38,-1870,20,102,516,0
5846.29,7223.7,-1659.37,52,93,545,0
16909.2,111807,-6180,36,322,4619,0
3825.38,1220.87,-768.261,37,51,102,1
11738.7,45041.9,-5697.09,48,273,2061,0
9877.38,48136.9,-417,17,216,2677,0
12283.8,79279.3,-6990,37,272,3539,0
10693.7,52755,-5704,44,233,2901,1
13615.3,139869,-2680,81,315,5844,0
16411.4,109322,-6910,52,322,4619,0
10696.9,54158.3,-1670,34,188,2599,0
10606.5,38262.6,-3778.36,27,193,2118,0
8739.01,19942.3,-3477.52,84,163,1162,0
18108.7,246750,-13905,297,424,9398,1
8004.06,11003,-2763,34,119,588,1
15237,100942,-4114,65,345,4255,1
6840.49,9159,-2985,17,122,519,1
14816,59379.5,-6662.26,166,305,2610,0
14471.1,59202.9,-6791.78,162,305,2610,0
7764.79,9423.2,-2976.81,99,130,490,0
22671.5,281963,-9677.47,67,468,9276,1
15444.7,28066,-7183,53,281,1122,1
13058.7,52007.2,-3740,41,234,2464,0
8893.55,16653.9,-2732.41,81,142,844,0
23122.9,279240,-9455.99,67,468,9276,1
5685.22,7489.4,-1817.31,71,104,457,0
